track_id;artist_id;track_name_id
127365;19131;1942
127373;4207;1876
127408;493;69646
127433;2807;79665
127434;3027;9297
127471;19153;32962
127476;11521;16186
127505;11556;45477
127532;19191;41685
127548;9380;48382
127570;19188;40293
127581;19223;20949
127606;19239;36888
127630;6249;32302
127677;259;36600
127681;1671;55630
127682;19270;37056
127688;19273;52571
127690;1137;74752
127745;3131;68986
127762;18085;76731
127792;4890;22530
127793;3027;30162
127796;6130;41792
127797;6040;28522
127800;10112;80452
127803;4112;51651
127806;4112;18956
127816;19207;60300
127827;3131;32141
127830;7424;34779
127838;16269;15516
127867;3389;69438
127875;2210;80309
127882;2596;26461
127896;1998;47370
127897;391;32380
127951;2354;3149
127954;1700;62438
127955;391;40827
127970;19339;11108
127977;10024;29076
127978;10024;62342
127979;10024;83705
127980;10024;70703
127981;10024;22351
127994;1873;54170
128029;1998;44098
128033;12384;50728
128041;1998;68117
128071;4101;72668
128079;4101;29429
128080;4101;77990
128082;1998;51334
128083;1998;71535
128097;1998;15564
128155;129;73985
128160;18399;63067
128179;3153;37843
128180;3153;31439
128181;3153;18982
128182;3153;5387
128185;54;5304
128192;6872;72265
128195;62;47335
128202;62;19483
128218;4207;12346
128219;2354;76238
128248;4206;26075
128270;19208;28191
128272;19331;75198
128275;13138;16631
128397;4206;21400
128401;19331;14722
128447;17825;34935
128454;19437;81156
128459;12381;73292
128469;236;52872
128498;2354;54215
128505;19202;58863
128510;4558;77499
128515;1795;70854
128548;1462;35292
128587;1130;72954
128589;12667;76210
128601;19488;34113
128608;19490;57789
128613;19373;46024
128630;19504;28510
128652;19373;50820
128711;2354;49738
128712;19373;6068
128713;2354;38912
128717;16104;80902
128747;10324;35478
128748;10324;50380
128749;10324;21484
128750;2673;69695
128760;4081;64915
128784;4117;20282
128787;19555;2158
128794;2354;63466
128795;2354;26939
128800;1998;26190
128802;1998;30418
128803;1998;50133
128804;10324;32228
128855;4035;66607
128857;13285;71935
128858;1677;19903
128859;6004;5245
128860;17503;83270
128869;2354;70899
128888;391;30234
128892;4081;14575
128931;46;68404
128965;391;40266
128981;2354;67348
128988;19583;15784
128997;4206;17611
129000;7137;62206
129007;2508;80963
129010;11057;33128
129036;4035;62255
129038;19132;39878
129041;18523;882
129048;5215;20943
129104;19605;18309
129154;19612;13348
129163;19294;50818
129168;19294;22281
129176;2354;77335
129179;19132;78196
129190;499;81833
129191;499;31719
129193;4206;51167
129195;4206;27523
129200;4206;16960
129204;7165;50730
129208;18032;76710
129211;55;73195
129261;7826;54338
129275;54;65752
129289;19640;56516
129295;2442;5635
129298;4250;26786
129299;27;79409
129305;18153;25855
129307;11729;29971
129310;19645;72787
129311;19645;9185
129323;9959;26905
129324;17703;61327
129332;11179;15854
129355;2596;46409
129360;19654;73689
129368;19648;55552
129371;19195;18973
129380;15362;4769
129382;19132;23442
129390;1664;14871
129409;2596;57913
129410;3136;69311
129411;1677;57230
129413;6004;32971
129414;13285;33422
129427;2436;43531
129428;15556;37785
129436;4035;44955
129439;499;52445
129487;2596;13322
129488;2266;4011
129490;2508;73811
129491;2508;79681
129520;3113;14874
129533;8166;34734
129573;2730;64253
129576;19712;56367
129583;1705;36656
129593;521;18718
129596;5397;69481
129617;19728;56257
129622;391;13057
129629;19132;59985
129639;7909;9075
129640;2549;34732
129642;3024;81578
129646;46;20993
129651;19715;68285
129653;6004;18615
129655;9952;15018
129656;10024;62986
129658;185;13209
129663;17904;75078
129676;19681;19138
129677;4081;68596
129678;6004;82040
129679;153;24303
129690;19741;30546
129697;93;49576
129698;7317;40129
129699;4207;60376
129705;19425;22127
129719;1700;13510
129725;1700;70886
129736;10522;22843
129737;10522;9159
129759;1700;65233
129765;1666;16908
129768;2354;15464
129788;16281;64872
129799;2726;25662
129801;2726;73907
129802;2726;31396
129803;2726;54590
129823;18104;22624
129825;3113;12771
129831;5215;1992
129833;19331;57699
129851;19782;11431
129855;4681;69712
129866;46;64993
129870;6747;2634
129896;185;57548
129897;2592;12071
129903;2789;27979
129906;1521;25014
129916;2549;72087
129920;145;59344
129934;1760;2371
129938;19793;55069
129942;19793;44943
129943;19793;47363
129989;64;40272
129991;12189;3081
130006;6673;56008
130007;6673;29608
130086;2354;11520
130096;19421;13366
130132;5144;58304
130153;499;74041
130156;499;29192
130158;4206;26511
130167;19425;23631
130195;4607;4870
130229;19845;66604
130245;19846;74758
130255;19331;15193
130260;4047;29860
130343;10324;19891
130357;2570;41875
130373;19866;30546
130399;19203;55194
130400;1705;26457
130406;4006;70844
130428;5144;75878
130439;19869;35351
130513;4206;15586
130518;19446;14323
130526;4206;19936
130545;19373;3130
130546;19373;55418
130563;6904;25171
130580;19196;60299
130596;19132;19775
130603;4117;81330
130604;4117;32415
130609;19718;80182
130616;19132;55233
130625;391;36464
130669;10837;77887
130689;19932;33034
130707;19373;56454
130710;19373;53809
130712;19425;50780
130716;1998;40553
130744;19951;11479
130757;3042;70315
130786;19954;29248
130847;19977;14438
130850;46;80546
130851;19067;27849
130887;19744;42900
130923;4006;71115
130943;489;78588
130944;489;82062
130945;489;69916
130947;489;82811
130948;489;57496
130949;1789;64359
131004;1666;36785
131007;2757;83686
131008;20020;38155
131038;17140;60141
131039;20026;4066
131040;2954;82320
131049;4035;57374
131051;99;73885
131055;6270;60220
131058;2474;31146
131061;1873;79689
131065;1666;68861
131067;2266;59811
131068;2474;66351
131070;57;83947
131080;2758;71601
131111;20042;32267
131113;1666;74069
131114;16859;61736
131115;19718;82633
131117;2730;23467
131118;2751;42642
131125;1700;11938
131127;4035;68177
131129;2789;83165
131136;7158;68146
131141;20043;13646
131186;1758;65187
131200;17489;62258
131205;691;68181
131207;12381;81324
131225;15820;8319
131229;18734;6912
131230;2257;4109
131246;5821;24471
131247;2730;9589
131268;2257;28073
131318;13789;8630
131341;844;6890
131365;9875;20431
131412;6373;65819
131415;1760;14186
131429;1521;29082
131454;6045;5690
131471;227;3299
131489;11130;46114
131503;3103;12651
131509;3103;11776
131510;3103;39827
131537;2562;55053
131586;6023;19949
131617;3103;53708
131639;12368;64640
131685;3031;12313
131693;17815;58067
131702;3690;1163
131709;18125;17289
131712;125;71495
131774;509;67485
131775;18491;31042
131787;1760;9494
131819;1760;32234
131836;3954;5876
131839;18383;13358
131843;4719;50132
131890;20248;64231
131896;330;79875
131902;19819;50969
131906;4600;76350
131907;2788;46360
131914;3954;27230
131922;1760;60484
132016;20272;7696
132017;4806;69241
132024;9746;66276
132028;4719;23267
132036;2788;57993
132045;3327;38014
132054;7304;79188
132057;7304;6701
132061;20281;61932
132098;3954;24127
132248;1796;70790
132317;1074;22735
132354;5903;74746
132355;5903;50325
132365;244;19570
132422;207;17834
132456;18568;63068
132457;2990;10244
132473;19425;19049
132484;18568;34376
132485;18568;43649
132486;18568;73539
132487;18568;55986
132488;18568;82727
132489;18568;56748
132490;18568;2057
132521;2102;40886
132522;2102;30922
132523;2102;63667
132524;2102;58671
132526;1351;53386
132544;368;80657
132564;368;22699
132566;368;41825
132590;4207;31932
132591;4207;7703
132593;368;33124
132595;368;58900
132610;5383;15626
132615;5383;4717
132625;18568;3010
132631;368;6964
132632;368;80828
132684;9766;52745
132694;3415;81045
132706;3415;72253
132754;924;81607
132797;54;19323
132848;4609;80750
132880;5383;7886
132922;3690;309
132923;3690;308
132941;19331;22260
132964;249;5302
132969;19331;24288
132983;20427;22950
133010;2111;81645
133011;2111;81091
133049;11732;5667
133050;347;54649
133054;3131;10797
133058;347;71330
133059;347;16309
133061;347;59570
133062;347;60359
133063;347;53483
133064;347;72038
133066;347;11281
133078;20449;72424
133079;20449;69449
133096;9650;14464
133098;489;74799
133117;840;29615
133118;19793;22295
133149;10024;10752
133150;10024;22823
133151;10024;11927
133164;7304;12382
133166;10024;41362
133168;10024;65601
133184;2824;49849
133186;2111;71684
133187;2111;63822
133192;2111;76512
133204;11281;27964
133211;2111;58261
133212;54;62064
133245;19676;49647
133249;20479;6289
133304;17475;4832
133320;4020;23514
133321;4020;50336
133326;3929;42064
133332;6421;20594
133374;8587;14117
133377;4600;61724
133385;1935;51867
133391;1671;18078
133394;1671;64969
133406;19793;57066
133448;6199;53169
133453;19793;61172
133456;20061;6267
133501;17092;38911
133517;811;82853
133600;19819;30687
133610;308;55851
133611;308;80998
133612;308;59963
133656;20279;69649
133660;20279;70417
133661;20279;64318
133669;20432;40991
133673;20432;43141
133678;4117;75026
133679;4117;25240
133680;4117;66890
133681;4117;33967
133682;4117;34469
133683;4117;69781
133684;4117;23018
133691;10667;19538
133710;19373;21997
133719;20557;54436
133720;20558;24877
133740;1358;35925
133742;6852;66458
133772;227;24127
133787;207;82323
133788;207;80163
133796;19514;78646
133797;19956;68829
133807;7255;35336
133822;19728;75944
133825;1440;67829
133834;13317;57567
133835;13317;12605
133836;13317;63858
133838;13317;33916
133839;13317;64654
133850;2729;75078
133870;4719;11314
133873;27;22286
133877;5903;7460
133881;18340;72058
133901;135;44522
133910;20593;67574
133913;3954;66915
133950;7016;36580
133952;19805;73947
133963;5397;37079
133977;2927;79205
133986;2549;10796
133989;1440;57
133991;4760;53808
134017;4597;80271
134039;14033;47084
134053;1760;64409
134056;1760;38081
134060;7255;54827
134063;5520;46061
134076;20318;61696
134083;4117;17356
134084;4636;23823
134089;4719;80032
134091;4719;62928
134092;4117;3182
134099;3149;68229
134110;350;15598
134121;25;21586
134123;25;82517
134172;405;18937
134174;405;40723
134183;17542;14243
134193;405;24586
134195;405;79585
134249;9978;65939
134251;308;31123
134254;391;9825
134258;141;50443
134265;350;81141
134335;18578;80026
134375;15625;66383
134380;1793;27704
134382;2583;61865
134404;2603;64008
134409;499;54827
134410;20699;51253
134411;3149;19599
134508;15385;5702
134509;15385;65301
134510;15385;2881
134511;15385;59062
134513;15385;63839
134516;3327;62369
134594;2362;19945
134644;4206;44295
134645;4719;66753
134648;19067;11405
134728;2567;81099
134729;2567;14470
134730;2567;43076
134733;2567;5643
134735;2567;45974
134737;129;53434
134749;9952;65844
134754;20745;56090
134758;245;16249
134763;1602;73090
134765;4022;72377
134775;7137;4432
134806;14134;35540
134852;1789;63577
134853;5821;12742
134906;20791;67673
134907;4161;32834
134923;86;43995
134979;20810;61491
134985;3565;10693
135001;184;14857
135013;17455;34416
135017;55;9563
135019;36;68259
135043;5938;34991
135044;11933;69780
135054;439;8028
135065;11281;29233
135068;249;33794
135073;93;44288
135105;4206;34947
135106;132;83248
135107;132;33905
135130;1804;15922
135131;16024;24974
135177;6004;14007
135179;1351;57802
135188;368;5504
135223;36;69887
135235;6004;73283
135244;36;16985
135307;11058;72687
135314;6004;45188
135318;14134;78530
135379;132;14993
135380;132;69435
135391;9136;55722
135443;38;80801
135461;308;20710
135462;308;33378
135484;1996;80257
135485;1996;79059
135494;20118;75758
135495;20118;65392
135503;7;5244
135504;7;68179
135513;7;31118
135516;226;73047
135519;226;38887
135520;4206;54415
135526;20895;7143
135527;14134;89
135528;14134;81406
135535;9136;55851
135542;308;49012
135544;308;15198
135545;308;4954
135546;308;65653
135549;54;62161
135553;54;51704
135557;481;62529
135558;20901;73722
135572;4879;48553
135573;4879;21422
135574;4879;23054
135575;4879;83000
135577;4879;29215
135578;4879;5339
135606;4206;33888
135616;4206;14548
135620;5714;14147
135683;20934;19388
135689;20934;22637
135690;20934;73522
135691;20934;64835
135692;20934;33346
135693;20934;2716
135694;20934;54083
135695;20934;36522
135698;6946;58394
135938;5884;13386
135939;20964;15578
135943;329;66287
136078;308;32786
136081;308;56288
136144;10566;53556
136145;10566;37336
136146;10566;27541
136147;10566;12993
136148;10566;75984
136149;10566;40893
136150;10566;28135
136151;10566;11065
136152;10566;9804
136153;10566;59904
136178;308;82979
136378;21005;75164
136398;21005;27939
136487;19650;5308
136526;16104;29967
136527;16104;35898
136529;16104;38351
136530;16104;60047
136535;368;52140
136539;10617;27399
136692;290;2835
136693;16;57403
136728;207;60150
136828;21064;55616
136875;4081;55905
136890;15292;62358
136978;21093;37369
137018;21100;6187
137124;6758;23533
137200;4081;9789
137204;16326;51831
137282;21118;77347
137285;21118;67979
137291;21118;46386
137292;21118;9142
137315;6270;43107
137331;290;20912
137344;13285;37456
137385;21142;66290
137403;10310;59429
137456;10324;78039
137485;21162;66677
137487;5884;47670
137488;21163;20348
137519;13226;25601
137734;4780;7967
137796;4780;12471
137847;21093;25804
137877;15202;22706
137880;15202;31232
137983;21223;8270
138025;15098;50102
138026;15098;63974
138027;15098;9791
138028;15098;38321
138029;15098;29344
138030;15098;16343
138031;15098;5523
138032;15098;55365
138033;15098;75142
138034;15098;37665
138055;20278;47518
138123;8372;76457
138212;3964;15403
138236;3964;19039
138237;3964;68968
138238;3964;2025
138241;19708;35392
138242;19708;20249
138243;19708;41443
138244;19708;54353
138245;19708;56868
138246;19708;40056
138247;19708;28703
138252;12381;13811
138256;2907;38642
138257;2907;38667
138260;7460;7943
138325;14837;25108
138330;6375;71853
138338;21268;75187
138342;21268;71322
138344;18536;33396
138348;15090;28527
138349;15090;12911
138415;2907;76829
138416;2907;77594
138418;8;78797
138469;17383;23467
138485;21294;63362
138555;21300;84397
138625;9220;2782
138630;3263;84940
138833;14771;62505
138895;14771;30514
138950;1789;33209
138962;2200;17704
139004;18216;77594
139020;18216;79410
139047;15090;63113
139049;14783;74288
139079;16018;81328
139109;6431;56565
139114;11519;51618
139143;21232;80496
139144;17507;54024
139145;17507;78282
139146;17507;70021
139147;17507;74432
139148;17507;34782
139149;17507;73142
139150;17507;17878
139151;17507;69070
139161;18720;23328
139166;18116;70677
139181;21410;15420
139295;21423;20881
139350;3122;7268
139354;3122;14689
139362;10112;35661
139432;10112;27488
139433;10112;57702
139434;10112;36000
139435;10112;53188
139436;10112;32996
139439;10112;7044
139475;15000;69747
139477;14723;23965
139478;20743;44140
139479;15090;42590
139559;21246;9603
139589;10107;64780
139744;18695;73864
139788;13126;39079
139798;21492;39958
139817;14795;34920
139861;14740;77210
139867;14020;45443
140044;15070;67468
140046;15032;76826
140056;21526;27676
140063;21532;73719
140145;21535;8319
140198;21478;55184
140200;21478;15643
140228;21478;67951
140372;11664;64365
140477;15004;47378
140504;21569;61853
140601;2796;27523
140657;10310;815
140658;10310;40864
140659;10310;26285
140660;10310;9737
140662;10310;4001
140710;21585;4903
140728;14826;64984
140732;14273;41584
140788;9801;40833
140803;15004;34342
140808;21589;12731
140810;21587;78486
140856;21492;10343
141006;21609;8750
141119;15004;80071
141143;14443;47059
141226;21625;59018
141508;11519;9826
141513;10566;72887
141522;21535;83091
141550;15197;61828
141551;1483;48332
141573;13234;44965
141585;17538;21492
141589;4681;36183
141594;19437;59441
141596;4681;11285
141604;17538;2984
141610;15195;22469
141654;2694;77402
141691;11180;13737
141741;21478;75296
141773;16478;33979
141797;11180;12493
141798;11180;6352
141815;21347;12362
141829;11180;19797
141830;11180;52514
141835;21478;21597
141853;11180;13735
141854;11180;4490
141855;11180;4690
141856;11180;53180
141857;11180;54032
141858;11180;7921
141867;11180;42520
141873;11180;47445
141874;11180;47814
141875;11180;47369
141876;11180;73082
141882;6286;21276
141891;11180;35288
141892;11180;27402
141893;11180;35023
141894;11180;66790
141895;11180;24654
141896;11180;80891
141902;21093;62057
141981;21478;37114
142049;5127;59212
142052;5127;52269
142054;5127;66717
142055;5127;26714
142071;4748;28968
142077;18914;2603
142089;18914;53841
142090;18914;23126
142091;18914;24432
142092;18914;8846
142093;18914;3013
142110;8172;42008
142111;8172;71250
142112;8172;15099
142113;8172;18024
142114;8172;48312
142115;8172;9075
142117;8172;81581
142119;8172;21843
142120;8172;77779
142200;21478;12277
142327;15004;20059
142343;21731;33484
142491;129;1549
142492;129;67487
142504;129;31985
142640;21549;25249
142651;17553;72218
142692;21587;15025
142702;21478;21990
142786;2670;20952
142841;14826;4038
142887;21549;2748
143013;15038;49737
143039;21810;26277
143061;15038;81470
143207;21478;22262
143209;21478;50800
143495;15004;54
143504;21598;82223
143525;21563;57178
143533;21563;31876
143584;21486;28140
143615;21486;81280
143619;21486;39865
143714;21943;2288
143721;21943;44027
143722;21943;4607
143765;21552;7081
143768;15004;81818
143776;21541;46760
143796;4083;15961
143812;21506;5716
143864;21541;60825
143915;9159;86619
144002;2670;77571
144010;21478;15194
144035;9159;87228
144038;9159;86667
144085;17527;31844
144086;15202;45091
144101;6222;43287
144113;9159;87125
144128;9159;86181
144134;9159;87073
144170;9159;86106
144173;9159;86838
144178;9159;87439
144187;9159;86355
144190;9159;86782
144192;9159;86773
144204;21246;9943
144227;21987;62998
144290;19437;80136
144292;19437;80489
144293;19437;77537
144309;17444;21009
144312;2849;9778
144315;21997;1853
144322;18180;36003
144487;21535;42487
144488;21535;83103
144489;21535;35202
144521;15641;43205
144536;15050;27952
144585;12901;26517
144588;12901;75846
144591;2287;57527
144600;2200;23853
144603;17507;40181
144656;2670;55362
144657;2670;41366
144712;22009;4876
144713;22009;25660
144777;15053;76600
144811;4499;28906
144881;12381;5939
144883;22042;60218
144903;21983;66074
144909;15197;69757
144948;14115;72004
144971;14115;77565
145000;2796;64133
145167;22063;86198
145173;21267;85191
145183;21982;57426
145189;22068;1939
145232;22073;17364
145239;18179;68128
145242;25;35085
145289;21526;23718
145293;21526;83739
145294;15326;60748
145335;4112;54351
145336;4112;75871
145338;4112;5417
145339;4112;38933
145340;4112;19725
145341;4112;75702
145342;4112;37166
145343;4112;60166
145344;4112;30004
145345;4112;13853
145346;4112;21655
145376;12734;50847
145479;6130;31441
145522;2866;29930
145535;2866;83263
145541;15000;4080
145574;12381;78313
145575;12381;34107
145617;15004;28032
145932;15004;74022
145944;2796;25294
145958;22124;35925
146091;21526;62269
146140;22154;37953
146163;2696;81035
146164;2696;49696
146165;2696;31762
146166;2696;37804
146268;15004;79610
146412;5565;65336
146482;21347;74203
146485;2796;25696
146533;21549;1709
146559;4313;40933
146568;22183;86410
146569;22183;87203
146570;22183;86628
146573;22183;87385
146574;22183;87123
146575;22183;86018
146576;22183;86054
146577;22183;86177
146732;21637;7967
146784;21526;34098
146860;2506;9342
146973;4168;28499
146978;22208;33586
146992;15326;982
147035;16881;47533
147087;15259;73138
147128;22208;29561
147167;15143;53047
147180;15143;32731
147189;21535;75081
147210;21616;84281
147437;1651;59804
147450;1651;40174
147453;1651;7814
147592;22078;10301
147706;5821;43234
147745;10367;23547
147838;21677;27356
147844;13163;67758
147869;15326;24299
147911;21535;51975
147951;17842;77650
147963;6004;5790
147975;28;80998
147978;22313;75519
148026;13286;43038
148031;438;11241
148068;16269;80639
148085;6375;68102
148087;6375;23449
148103;6550;8031
148126;21956;68463
148127;6779;3020
148128;6779;48661
148129;6779;50681
148140;3841;63390
148166;155;63428
148183;13197;2787
148201;8696;17126
148205;4250;53049
148262;9660;2263
148270;2824;7135
148316;22364;29725
148320;6161;4064
148333;14795;69650
148341;9475;32159
148346;9475;58808
148376;2866;34942
148390;15000;42604
148391;22208;33508
148415;22382;51187
148419;2950;44708
148422;64;64072
148464;8988;58348
148477;13042;51775
148486;16203;21661
148514;1915;33753
148524;22389;80986
148535;9701;41438
148550;355;15581
148562;21596;22734
148568;21535;35122
148572;21535;27666
148583;21560;5769
148585;21637;83625
148599;19708;1973
148608;19708;295
148615;19708;83792
148616;19708;2198
148623;19708;82531
148755;2824;60394
148776;471;77667
148802;21535;45838
148842;5821;65667
148885;6550;43766
148913;3711;66965
149051;21535;10632
149052;21535;33842
149065;5512;66556
149098;14718;56431
149116;21535;83420
149122;14745;53786
149130;14718;54306
149168;22034;12801
149240;21518;25375
149248;10363;12114
149262;4168;63538
149282;2200;46353
149284;14718;75842
149285;15326;10403
149369;2824;20228
149462;14718;53642
149562;9828;49682
149577;21997;43212
149592;2455;41824
149601;2748;78012
149617;25;20672
149618;22468;12369
149644;21506;36778
149662;21506;21869
149684;21587;7841
149692;21526;2856
149695;21587;15028
149700;13656;57489
149705;21347;2353
149710;21587;52330
149726;5047;25739
149731;21448;47892
149733;16053;47796
149736;21997;84702
149743;21587;1329
149758;21587;40449
149774;13774;61888
149787;14305;56153
149799;2824;29918
149834;18179;3103
149853;22527;63536
149858;21587;23627
149868;14733;76765
149893;14733;69662
149921;2824;43041
149923;4095;75103
149930;5860;71679
149962;22566;82863
149970;7489;56090
149975;1602;76280
149976;4206;35446
149977;22568;37978
149984;3661;76777
149998;6861;36688
150000;8;58263
150002;2455;67090
150005;9660;49071
150012;9828;80986
150051;549;77923
150052;549;16776
150081;22562;27343
150084;22562;82426
150087;4115;19117
150089;10112;42244
150100;18639;61760
150108;18639;15112
150132;22584;78644
150133;22584;64653
150177;21163;68589
150178;21163;78040
150188;21163;41573
150191;21163;13310
150232;1990;52537
150236;22592;29209
150248;14809;34205
150331;18220;76364
150335;3727;64213
150336;3727;14455
150338;18220;17392
150352;5756;19106
150375;82;55960
150405;19191;41697
150406;19191;66733
150407;19191;59986
150408;19191;28328
150412;19191;66663
150438;21589;60952
150453;289;78054
150471;22624;54808
150514;4672;15989
150515;4672;81971
150516;4672;8
150517;4672;24539
150518;4672;25177
150520;4672;77534
150542;9486;29373
150544;6552;56898
150565;2570;73505
150574;22638;39790
150591;22569;15404
150593;22569;45710
150594;22569;55077
150595;22569;78601
150647;22648;49227
150669;2029;35764
150675;2603;14647
150676;2603;75069
150680;2603;23950
150741;22663;78768
150755;22664;62647
150783;22648;79463
150848;1871;66166
150860;1871;32844
150861;1871;27867
150862;1871;57151
150863;1871;10286
150864;1871;38558
150865;1871;38427
150866;1871;46923
150886;22125;56457
150894;22125;82962
150903;22688;67267
150904;22689;39089
150941;82;13258
150959;15155;60178
150970;15155;51029
150979;153;45187
150980;153;16829
150982;153;52843
150984;153;63964
150986;153;62383
150988;153;23547
151012;13;48011
151037;22713;19108
151054;19191;25731
151055;19191;44545
151056;19191;454
151060;22716;23031
151061;22716;9259
151062;22716;15596
151063;22716;56836
151069;22716;15591
151070;22716;74282
151087;11237;57432
151088;11237;54588
151089;11237;10625
151101;1947;41470
151102;1947;82794
151103;1947;19904
151104;1947;10240
151106;1947;6421
151107;1947;14632
151108;1947;79451
151109;1947;52076
151110;1947;44763
151111;1947;38043
151117;17316;67695
151144;22728;66404
151157;1990;80871
151162;7489;43572
151163;7489;57428
151164;7489;68111
151165;7489;48262
151166;7489;57656
151171;5215;3426
151172;5215;69921
151173;5215;10590
151174;5215;58187
151175;5215;55500
151220;3715;25165
151224;22737;66163
151236;3727;49726
151243;3727;65084
151254;22742;82926
151275;3079;26274
151276;7489;68110
151277;7489;30638
151300;14427;52390
151303;129;76039
151312;2583;4625
151359;2492;29200
151360;2492;74130
151362;2492;58706
151371;2492;70083
151392;22584;56515
151397;22750;23569
151409;8649;48779
151416;8649;47076
151436;6111;73072
151439;196;35669
151455;22755;2177
151457;82;26606
151463;82;60543
151465;16097;55009
151466;4126;11726
151470;22761;48219
151557;4168;4449
151558;15142;72024
151565;15142;72943
151605;2937;5377
151606;2937;75808
151607;2937;51418
151627;22584;41159
151629;22584;50735
151658;22584;5067
151659;22584;45622
151678;9620;41611
151679;9620;37354
151732;18;30274
151735;18;38616
151742;19681;2428
151750;4206;26261
151751;4206;82935
151752;4206;63375
151753;4206;40906
151754;4206;67478
151755;4206;53840
151756;4206;35486
151757;4206;41464
151758;4206;62986
151760;4206;45968
151761;4206;26930
151776;3763;52214
151786;289;54463
151819;22734;64131
151824;3960;18300
151829;3670;72946
151836;3724;70178
151840;3724;11667
151851;1900;7762
151861;18;31200
151862;18;53623
151863;18;28217
151866;18;48340
151868;18;37783
151872;18;76996
151879;18;15470
151880;18;79375
151881;18;82363
151882;18;71808
151883;18;72369
151884;18;67375
151885;18;23573
151908;15236;65580
151909;15236;80652
151910;15236;79421
151912;15236;64893
151913;15236;46825
151914;15236;23169
151915;15236;13031
151917;15236;65777
151920;15236;62965
151933;18220;41411
151934;18220;78016
151935;18220;63082
151936;18220;39861
151953;212;29241
151955;18220;68911
151968;1711;29718
151975;185;81679
151976;185;11856
152015;22830;2352
152040;18;55726
152054;22835;77898
152076;2716;35312
152077;2716;83043
152131;2570;53255
152208;22584;41097
152253;22857;23885
152262;22857;78821
152266;18227;29919
152270;2731;30345
152287;2991;63907
152318;18991;23622
152334;19373;61112
152343;16837;31373
152350;20018;66810
152353;1947;69056
152361;8649;74051
152362;8649;5313
152363;8649;64696
152364;8649;45440
152371;3960;14481
152381;3724;79895
152382;3724;31446
152383;3724;74109
152384;3724;37965
152385;3724;83416
152406;3724;36158
152408;4206;50989
152422;16053;2360
152466;2716;21143
152467;22882;3594
152468;2767;29808
152472;17162;73363
152485;4273;76216
152486;4273;44558
152487;4273;79591
152491;4273;18289
152493;4273;16411
152494;4273;10501
152496;4273;55754
152511;22841;55145
152517;13;27816
152518;2603;50377
152519;2603;34859
152520;2603;49075
152521;2603;34354
152522;2603;36170
152523;2603;81494
152526;2603;82311
152536;21604;34812
152537;21585;36287
152538;21585;80596
152539;21585;38224
152540;21585;31765
152594;11109;49891
152604;1708;79969
152615;2691;8792
152617;691;28910
152637;9877;8914
152662;4091;82192
152663;4091;34979
152665;4091;33004
152667;3724;47575
152678;16542;31771
152679;16542;48865
152680;16542;17038
152681;16542;11802
152682;16542;28638
152683;16542;30708
152684;16542;66585
152685;16542;14330
152686;16542;75609
152687;16542;59076
152688;16542;63885
152689;16542;60441
152690;16542;29446
152695;86;6764
152702;2570;32296
152703;2570;80594
152712;3241;40174
152724;3079;48314
152739;22930;51959
152740;22930;3920
152742;22930;5630
152743;22930;5544
152744;22930;49630
152747;22930;8860
152748;22930;77536
152749;22930;51032
152750;22930;10519
152751;22930;42152
152768;3724;12713
152774;3241;8366
152787;21589;273
152807;2442;56063
152834;3724;79599
152836;3724;54661
152837;3724;37261
152838;3724;62059
152839;3724;29336
152840;3724;78353
152842;3724;50792
152853;4117;34514
152856;4117;6193
152874;22880;84118
152877;1990;15598
152878;22927;61458
152897;9959;19682
152909;22954;18415
152918;22955;41193
152928;711;26487
152942;15334;74566
152943;15334;62060
152947;15334;20131
152950;2436;30382
152951;2436;23406
152952;2436;26428
152953;2436;40669
152954;2436;71791
152955;2436;56626
152956;2436;28541
152957;2436;77314
152958;2436;31371
152959;2436;63665
152963;82;19098
152969;22774;50807
152991;8649;72937
153053;22774;45254
153062;22803;3134
153067;3131;19229
153071;2828;3802
153074;2828;12688
153079;22804;78111
153085;295;70624
153092;22713;56411
153094;1900;82124
153095;1900;2467
153100;1900;17055
153104;1900;17064
153106;1900;40850
153107;1900;55240
153114;3136;66743
153116;3136;24606
153117;3136;33941
153120;3136;40872
153162;2923;75331
153172;2556;71777
153188;22995;12933
153198;2846;75520
153199;2846;20058
153200;2846;1340
153212;14427;3874
153215;14427;11768
153277;22891;52718
153287;3079;9117
153289;3079;40034
153290;3079;26955
153291;3079;68549
153292;3079;13276
153293;3079;76945
153303;3079;42920
153305;3079;28835
153306;3079;46583
153307;3079;26057
153308;3079;9272
153309;3079;30923
153310;3079;29141
153311;3079;25789
153312;3079;38812
153313;3079;56082
153314;3079;12649
153315;3079;67302
153323;22568;6257
153324;22568;31239
153326;9477;48389
153345;3727;74004
153358;22568;4663
153359;22568;76954
153360;22568;13609
153361;22568;3979
153362;22568;13510
153364;22568;62805
153365;22568;63443
153370;23010;22742
153389;2937;45595
153390;2937;69693
153397;2758;46930
153398;2758;2571
153415;2758;83607
153419;4092;24450
153420;4092;64270
153421;4092;50331
153422;4092;64257
153423;4092;63428
153424;4092;7387
153433;4092;62820
153447;23022;45617
153455;9477;31430
153481;412;9780
153518;3855;77679
153520;3855;68337
153553;16542;68385
153582;6138;64561
153584;6138;64559
153585;6138;35468
153586;6138;64563
153587;6138;49244
153594;6138;32318
153606;93;54136
153607;93;60471
153608;93;10751
153609;93;43290
153610;93;39739
153611;93;70290
153613;93;66125
153614;93;55572
