user_id;Mainstream;country;gender;Age
14622140;1;5;1;20
48806678;1;2;1;10
31712476;1;39;0;10
19991171;1;31;0;20
11798159;1;16;0;30
4030069;1;45;1;20
47173754;1;45;1;10
12627031;1;45;1;20
34133629;1;32;1;30
11969358;1;45;1;20
47581408;1;43;1;20
49568804;1;9;0;20
49601034;1;5;0;10
8969878;1;45;0;20
3439260;1;38;1;20
38083405;1;45;1;20
18290094;1;5;0;20
48084375;1;39;1;20
34459593;1;43;1;10
33926445;1;31;0;20
34592011;1;45;0;10
31954020;1;5;1;10
39568191;1;45;1;20
5081478;1;17;1;20
4839509;1;13;1;20
46149563;1;13;1;20
4617861;1;18;1;20
45738238;1;44;1;20
36321965;1;31;0;20
13635457;1;39;1;10
45389356;1;6;0;10
47366727;1;45;1;10
3388483;1;45;0;30
49260911;1;45;0;50
14316142;1;42;0;20
8408357;1;13;1;20
19491583;1;5;1;20
10011960;1;40;1;20
23547904;1;45;1;20
5827018;1;28;0;20
2126581;1;17;1;20
21767361;1;45;0;20
36631209;1;5;1;10
38422896;1;35;1;20
18040756;1;13;1;10
39649704;1;31;1;20
4331371;1;16;0;20
28941632;1;45;1;10
49605567;1;39;0;10
8166891;1;17;1;10
30431991;1;39;0;10
7785524;1;13;1;30
10412462;1;13;1;20
13411348;1;5;0;10
2420117;1;33;1;20
3852474;1;13;1;20
8070000;1;43;0;20
3428113;1;45;0;20
27277272;1;44;1;20
29761591;1;39;0;10
4114013;1;23;1;30
12876236;1;44;1;40
15570282;1;43;0;20
7786603;1;44;1;20
16975266;1;3;0;20
26630159;1;13;1;20
17159573;1;33;1;20
15562049;1;44;1;30
49793826;1;18;0;20
14839883;1;6;1;30
14556557;1;5;1;20
11674512;1;45;1;20
19026851;1;35;1;20
2429166;1;29;1;20
29254631;1;45;0;10
36092716;1;13;0;30
4961520;1;27;1;20
11779538;1;35;0;20
28449206;1;42;0;10
22642943;1;43;1;20
34508008;1;5;0;10
3426972;1;13;1;20
12977074;1;44;0;10
11474262;1;44;1;10
7877317;1;44;0;10
35539515;1;35;0;20
37290728;1;40;1;20
29014513;1;6;1;10
48553454;1;5;0;10
18241818;1;21;1;30
24937311;1;30;1;20
26794986;1;2;1;10
4661664;1;17;1;20
48541093;1;45;0;30
7138725;1;44;1;40
5566672;1;15;0;10
33524053;1;5;0;10
28336610;1;45;1;20
25157591;1;33;1;10
27058134;1;45;1;20
21633023;1;35;1;40
9276284;1;13;1;20
8851514;1;35;1;20
28038848;1;43;0;10
46951535;1;35;0;10
46520421;1;11;0;20
2237732;1;45;1;40
49044012;1;7;1;30
20935112;1;44;1;20
49523141;1;13;1;20
49240183;1;6;1;10
27226968;1;28;1;20
35074632;1;31;0;10
2786249;1;33;1;30
33470762;1;45;1;10
4963485;1;13;1;20
40507264;1;44;0;10
5105750;1;44;0;20
29297811;1;35;0;10
7813133;1;32;1;20
20698721;1;27;1;20
10437123;1;39;1;30
30167065;1;35;1;10
3260727;1;45;1;20
27931584;1;36;1;10
2444166;1;13;1;20
20073867;1;43;1;20
17952377;1;29;1;20
1021445;1;45;1;30
16414197;1;45;0;10
4749553;1;1;1;20
48217618;1;5;1;10
25502174;1;27;1;20
11174963;1;13;1;10
22488730;1;2;1;20
49191635;1;28;1;20
39140052;1;6;1;20
15507910;1;43;0;20
34035345;1;45;1;20
18878418;1;39;1;10
48884533;1;44;1;20
30183637;1;45;0;20
20497412;1;5;1;10
24768197;1;14;1;20
21505002;1;44;0;20
9973451;1;44;1;20
22234453;1;9;1;20
33218755;1;28;1;20
23477189;1;45;1;10
4783245;1;45;1;20
5290754;1;45;0;20
8683942;1;35;1;20
14713634;1;45;1;10
29061460;1;6;1;10
17440094;1;44;1;10
20641952;1;38;1;20
38612064;1;6;0;20
7979064;1;9;1;20
5987961;1;13;1;40
4065747;1;37;1;20
35173732;1;39;0;10
36997011;1;29;1;10
26466055;1;39;1;20
7064210;1;44;1;20
10601625;1;16;1;20
42259342;1;35;1;20
45622809;1;35;1;20
25502208;1;39;1;20
9088110;1;45;1;20
5444880;1;32;0;20
36147674;1;39;1;10
15795898;1;45;1;20
39806151;1;45;1;20
37249473;1;5;1;20
40718753;1;5;1;20
20274304;1;14;1;50
17090255;1;1;1;10
49480391;1;45;1;30
12150960;1;5;1;20
21483612;1;32;1;40
31686646;1;0;0;10
29627761;1;45;1;20
30118331;1;21;1;10
7618066;1;1;1;20
5425183;1;5;1;20
22682934;1;45;1;20
13336676;1;24;1;20
5626921;1;7;0;20
6168135;1;35;1;20
17896632;1;39;0;20
42751968;1;39;1;10
47072039;1;39;1;10
20284367;1;5;1;20
5779661;1;39;1;20
39006488;1;45;1;20
8182076;1;17;1;20
10555732;1;44;1;10
19140219;1;5;1;10
30526200;1;39;1;20
46274867;1;39;1;20
23320224;1;45;1;20
32726094;1;39;1;10
4180930;1;45;0;20
39510567;1;2;1;20
45672006;1;14;1;20
2956480;1;13;1;20
20287050;1;7;1;10
28755234;1;39;1;20
40236154;1;6;1;10
48273726;1;17;0;10
11721244;1;13;0;20
6548448;1;15;1;20
27913542;1;39;0;20
30014913;1;35;1;20
5045314;1;45;1;30
30156331;1;44;1;10
16752106;1;35;0;10
47001776;1;18;1;20
46613531;1;45;0;20
8821649;1;40;1;20
45460253;1;13;1;20
46245185;1;13;1;20
10941883;1;18;1;20
28789471;1;44;1;20
34272390;1;43;0;20
2369061;1;45;1;20
14285779;1;35;1;20
46501266;1;39;0;10
31908406;1;40;0;20
35366516;1;39;1;10
15401176;1;5;1;30
3918081;1;45;0;30
15746859;1;18;1;30
11914657;1;13;0;10
4821559;1;44;1;20
2689446;1;44;1;30
4063309;1;45;1;20
31341952;1;45;1;20
36254405;1;28;1;20
33128722;1;5;1;20
3247012;1;45;1;50
42979604;1;13;1;20
8806211;1;5;1;10
5557139;1;44;1;20
4422382;1;8;0;20
9591704;1;44;1;30
22110739;1;21;1;20
18313644;1;44;0;10
18412820;1;5;1;20
36339051;1;17;1;30
7064846;1;45;1;30
34947718;1;45;1;10
30736795;1;27;1;10
33822089;1;7;1;20
26684693;1;45;0;20
49763738;1;45;1;10
47265089;1;39;0;10
10274685;1;31;1;20
11122708;1;45;1;30
38485010;1;39;0;10
33923581;1;5;0;10
48766524;1;2;1;20
10053550;1;5;1;20
10217922;1;11;0;20
9041919;1;18;1;10
15514592;1;13;1;10
4267131;1;5;0;20
17117764;1;39;1;20
10452108;1;35;0;20
9645806;1;13;1;30
27915375;1;39;1;20
7331980;1;45;1;10
5120722;1;31;1;20
22538920;1;30;1;20
7959070;1;40;0;20
31328302;1;35;1;10
10459552;1;45;1;20
21773046;1;5;1;20
2262122;1;45;1;40
20835906;1;18;1;10
3383299;1;44;1;20
27884824;1;35;0;10
48767949;1;45;1;20
2621596;1;17;1;20
35695013;1;45;1;10
21894698;1;44;0;10
28636230;1;33;1;10
7889220;1;45;1;20
35961025;1;31;1;10
25007196;1;39;1;20
45622164;1;22;1;30
10498712;1;35;0;20
29910864;1;26;0;20
14629618;1;19;1;90
30607940;2;44;0;20
4960888;2;45;1;20
17209130;2;28;0;10
26162883;2;36;1;20
7201211;2;44;0;30
3814692;2;44;1;30
22764410;2;44;1;20
14127209;2;45;1;30
21998773;2;45;1;20
33240381;2;31;1;10
48079933;2;40;0;10
3264644;2;7;1;20
49827221;2;40;1;20
14904841;2;33;1;20
49634999;2;35;0;10
29555150;2;39;1;10
36180289;2;7;1;10
14619379;2;6;1;20
38622779;2;35;1;10
48841737;2;45;0;20
4851374;2;45;0;20
19200558;2;13;0;10
11730582;2;13;0;20
30054697;2;5;0;10
21792622;2;45;0;20
1058776;2;32;1;20
16094503;2;13;1;10
37968984;2;26;0;20
15173004;2;35;1;10
30932256;2;5;0;10
36999996;2;44;1;10
31503406;2;5;1;20
9584848;2;32;1;40
33436902;2;44;1;30
41558084;2;44;1;10
19593786;2;39;0;20
49775495;2;20;0;10
11091471;2;5;1;20
36708275;2;45;1;20
35824857;2;45;0;10
14625089;2;5;1;20
3488981;2;45;1;20
16592984;2;35;1;20
48878979;2;5;0;10
3630479;2;45;1;40
38884275;2;35;1;10
49380085;2;22;1;10
15623068;2;5;0;10
42905691;2;5;0;10
39390490;2;35;1;10
48249462;2;5;1;20
45243045;2;21;1;20
21269650;2;44;1;30
4895714;2;45;1;30
35547661;2;35;0;20
47248786;2;42;0;20
5810176;2;37;1;20
46057100;2;9;1;20
30667447;2;5;1;10
2760978;2;44;1;20
22360067;2;13;1;20
9014869;2;7;1;20
47476132;2;39;1;20
8020543;2;35;1;10
15503736;2;45;1;10
7592162;2;39;0;10
27222068;2;45;1;20
45732248;2;33;1;30
20311905;2;39;1;20
25106379;2;35;1;10
25656971;2;45;1;30
14705172;2;5;1;20
39968679;2;39;1;10
32717381;2;7;0;20
15739176;2;39;1;20
10159486;2;27;1;10
6532902;2;14;1;10
47028289;2;35;1;10
6936483;2;27;1;20
26387795;2;45;0;20
24993266;2;31;1;20
33624110;2;5;1;10
38965061;2;23;1;10
5849136;2;45;1;20
19378175;2;36;0;20
41616256;2;45;1;20
21349644;2;26;1;20
5657493;2;36;1;20
4154544;2;5;1;30
18541122;2;45;1;20
49022892;2;5;0;10
31590142;2;13;0;10
14672219;2;45;0;10
15328302;2;39;0;10
11362235;2;35;1;20
19223051;2;36;0;20
5516241;2;5;0;20
3815094;2;36;1;30
17727766;2;18;1;10
2878208;2;39;1;20
35226943;2;43;0;10
33603777;2;39;1;20
49862688;2;44;1;20
7301841;2;35;1;20
5563917;2;7;0;20
33144837;2;39;1;20
32348390;2;13;1;20
20498177;2;45;0;20
8837346;2;35;0;20
48089059;2;5;1;20
9092261;2;45;1;20
29567818;2;35;0;10
20044202;2;45;1;20
30410303;2;16;1;20
7546184;2;7;1;20
49259242;2;5;1;10
8795438;2;39;1;20
9525534;2;5;1;30
47897650;2;5;1;10
3177206;2;18;1;20
49887143;2;6;1;20
38839032;2;17;1;20
3631665;2;45;1;20
7495015;2;44;1;10
34883912;2;39;0;20
39788101;2;2;0;20
13312841;2;44;1;20
10715512;2;34;0;20
17984303;2;27;0;20
10713419;2;13;1;10
10681409;2;41;0;20
47255227;2;18;1;20
20033514;2;45;0;20
6923313;2;45;1;20
9178381;2;35;0;20
38109236;2;44;1;10
6683652;2;45;1;10
10826465;2;39;1;20
47118282;2;12;1;10
40242940;2;9;1;30
7982674;2;32;1;20
36586346;2;5;1;10
35585554;2;5;1;20
14223094;2;32;1;30
20261443;2;44;1;10
28649993;2;20;1;10
36220499;2;28;1;20
31743615;2;23;0;10
25057857;2;5;0;10
49773880;2;45;1;30
20171831;2;22;1;20
2813103;2;5;1;30
31032593;2;35;1;10
6274206;2;5;1;20
8320696;2;2;0;10
14948987;2;44;1;30
14568621;2;35;0;20
49500971;2;29;1;20
17371068;2;4;1;20
40928207;2;40;1;30
13161589;2;16;1;20
5865059;2;13;1;20
35528228;2;5;1;20
9331487;2;45;1;20
24175312;2;45;1;20
30884369;2;44;1;10
42714317;2;7;1;10
11032924;2;43;1;20
6578509;2;35;1;20
9088103;2;45;1;10
39175573;2;5;1;20
31679654;2;45;1;30
38598019;2;39;1;10
25640404;2;5;1;10
19646067;2;5;1;30
2287295;2;32;1;20
9350953;2;5;1;30
7779597;2;5;1;20
30162791;2;29;1;10
7863956;2;39;1;30
24673648;2;32;1;10
30762814;2;39;0;20
11931298;2;9;0;20
3094815;2;45;1;30
41095565;2;5;0;10
22419008;2;45;1;10
31005504;2;44;1;10
45624318;2;30;1;10
3468254;2;45;0;10
17399932;2;28;0;20
19393630;2;44;1;20
48858093;2;31;1;20
33761331;2;32;1;20
47192907;2;45;1;10
21399829;2;17;1;20
6068470;2;45;1;30
47647516;2;25;0;10
2649794;2;45;1;20
19008038;2;5;0;10
4168178;2;33;1;20
42489867;2;45;1;10
21595017;2;12;1;10
35200362;2;39;1;10
33796394;2;39;1;10
4530700;2;44;1;20
48433589;2;44;1;20
24027560;2;45;1;20
18889057;2;45;1;20
28447182;2;16;0;10
2199141;2;17;1;30
15536928;2;35;0;10
21132397;2;35;1;10
4935597;2;45;1;30
47666074;2;9;0;10
2112074;2;45;1;30
10177574;2;21;1;10
29723945;2;42;0;20
48366346;2;2;0;20
11929127;2;45;1;30
18023238;2;45;1;20
31042003;2;5;1;10
41702834;2;22;1;20
36245205;2;5;1;10
32994955;2;40;0;10
5502596;2;39;1;20
45161465;2;11;1;10
24100586;2;5;1;20
10381061;2;36;1;20
25931631;2;44;1;10
8239265;2;12;1;10
45288511;2;0;1;10
7694629;2;40;1;20
10756938;2;16;1;20
6469322;2;35;1;20
16730539;2;35;1;20
31390110;2;45;1;30
6352585;2;30;0;20
32893691;2;20;1;20
40810572;2;20;0;20
5216305;2;28;1;30
15360603;2;41;1;20
6781030;2;5;0;20
19874669;2;44;1;20
15919771;2;39;1;20
36743607;2;43;1;20
6566442;2;44;0;20
9936070;2;44;1;40
26673104;2;7;1;20
19807934;2;35;1;10
46184730;2;13;1;10
4592065;2;44;1;30
7653788;2;31;0;20
33346200;2;31;1;10
47479801;2;3;1;30
5983120;2;44;1;20
34633121;2;5;1;20
5943732;2;17;1;20
12374721;2;28;1;20
15827171;2;46;1;20
25020412;2;16;0;10
2355387;2;23;1;30
13073035;2;45;1;20
18016381;2;36;0;10
42428256;2;44;1;10
48037942;2;22;0;10
8542576;2;42;1;20
42968852;2;2;1;10
6358116;2;44;1;20
16321952;2;7;1;20
48778840;2;45;1;20
26987128;2;35;1;10
14718956;2;39;1;20
32056396;2;5;1;20
49470340;2;39;1;10
39497876;2;5;1;10
42912808;2;6;1;10
27082582;2;5;0;20
21191631;2;35;0;20
6340076;2;39;1;20
3628128;2;13;1;30
2590118;2;39;1;20
37006175;2;44;1;10
49433509;2;0;1;10
39641489;2;45;1;20
42662657;2;43;1;20
4785261;2;35;1;20
39229443;2;5;0;10
6606871;2;32;1;20
17836319;2;40;1;20
21801509;2;28;0;10
2703135;2;45;1;20
18056937;2;27;1;10
13939731;2;31;1;20
21131138;2;44;1;20
49154327;2;18;1;20
40309140;2;9;1;20
32381204;2;5;0;10
10176536;2;44;0;30
17190745;2;44;1;20
3350439;2;36;1;30
8991910;2;44;1;20
32691167;2;46;0;20
13004967;2;12;0;10
10811573;2;6;1;10
37792577;2;22;1;10
26310409;2;33;1;20
15989131;2;45;1;20
22056226;2;7;0;20
25825390;2;5;1;10
47639902;2;25;1;20
8156389;2;40;0;20
22714479;2;12;0;20
2013259;2;36;1;20
6594830;2;42;0;20
3769502;2;44;1;20
3289066;2;27;1;30
4750611;2;5;1;20
47259503;2;37;1;10
2244480;2;44;1;20
5591995;2;18;1;20
5442632;2;2;1;20
17603656;2;35;0;10
32006640;2;45;1;20
6310650;2;13;0;20
9150634;2;13;1;20
22565753;2;35;1;10
37361907;2;44;1;20
17645104;2;2;1;20
34236955;2;45;1;20
8589595;2;45;1;20
30352097;2;44;1;20
21834049;2;13;1;30
34378476;2;35;1;20
48349263;2;39;1;20
16589736;2;39;1;20
11644967;2;13;1;10
48492426;2;11;1;10
20723610;2;39;0;10
31171794;2;44;1;40
16113985;2;45;1;30
43065749;2;43;0;20
8750815;2;45;1;10
18231753;2;3;0;20
35930357;2;13;1;20
34340213;2;45;1;20
5091085;2;44;1;20
21026041;2;44;0;20
29945725;2;7;0;30
2644695;2;16;1;30
36645667;2;44;1;10
49535589;2;26;1;20
9362415;2;45;1;20
20851912;2;39;1;20
47383118;2;17;1;20
10305118;2;2;1;10
42219144;2;35;1;20
10354710;2;45;0;20
10638992;2;44;1;10
16967195;2;12;0;20
48541170;2;5;1;10
15401203;2;5;0;20
40368239;2;37;0;10
8889471;2;45;1;10
38884924;2;13;1;20
13728997;2;35;1;20
13816443;2;44;1;20
16280342;2;44;1;20
29116468;2;1;1;10
9397579;2;5;1;20
31132106;2;39;1;20
45220057;2;44;1;20
40416260;2;3;1;10
8038619;2;43;1;20
7130208;2;39;1;20
5169260;2;45;1;20
25208555;2;13;1;50
29985012;2;45;1;10
47067358;2;44;1;10
10722565;2;35;1;10
10918083;2;12;1;10
47076754;2;43;1;10
21157672;2;35;0;20
42845367;2;44;0;10
15712810;2;32;0;10
42873093;2;5;1;10
3734720;2;35;1;20
39667686;2;5;1;10
33989728;2;5;1;10
46872368;2;43;0;10
48998558;2;44;1;10
19445047;2;41;1;20
30566551;2;9;0;10
26651818;2;9;1;20
32701023;2;43;1;10
36287078;2;45;0;10
7302292;2;7;1;30
10810145;2;45;1;20
39785637;2;17;1;10
27974865;2;35;1;10
30502200;2;39;1;20
12344688;2;45;1;20
16101101;2;35;0;20
47244074;2;28;1;10
49699629;2;29;0;10
15571350;2;34;0;10
40680556;2;44;1;10
34755359;2;45;0;10
18435051;2;13;1;10
8903245;2;39;1;20
20391799;2;44;1;20
26323935;2;32;0;20
40029632;2;8;0;30
38082243;2;39;0;20
5350860;2;44;1;20
19916420;2;44;0;20
26972140;2;28;1;20
8083774;2;35;1;20
2747640;2;45;0;30
2459995;2;45;1;20
49687571;2;39;1;10
45244460;2;13;1;10
49522170;2;37;0;10
25701321;2;15;1;20
15789785;2;5;0;20
11068360;2;44;1;20
46916195;2;45;0;10
3247689;2;45;0;20
46811153;2;4;1;10
8416342;2;35;1;20
45585789;2;45;0;20
5357974;2;35;1;30
21908913;2;45;1;20
12081184;2;35;0;20
49063912;2;39;1;20
16414741;2;35;1;30
4967017;2;45;1;20
32097189;2;5;0;10
32455350;2;39;0;20
27494716;2;46;1;10
6545254;2;13;1;20
48512926;2;31;1;10
19994253;2;39;1;20
31004165;2;39;0;20
23784719;2;28;1;20
14050866;2;3;1;20
24673565;2;45;1;20
4523353;2;44;1;40
6913364;2;5;1;20
29342297;2;0;1;20
42376838;2;2;0;10
9194110;2;43;1;20
18933505;2;45;0;20
45437250;2;45;1;10
9642628;2;13;1;20
10500664;2;45;0;20
7314089;2;13;0;20
33643062;2;13;1;20
41058907;2;44;1;30
31446973;2;45;1;30
48815702;2;45;0;30
30244469;2;2;0;30
48006186;2;45;0;30
6276865;2;32;1;10
48454168;2;18;1;10
7110072;2;44;1;10
32468040;2;5;1;10
21664131;2;45;1;20
26871457;2;44;1;10
3877643;2;9;1;20
2444880;2;40;1;30
21993053;2;35;1;20
45989904;2;45;1;10
48096980;2;45;1;10
32193029;2;35;1;20
16588908;2;35;1;10
5299573;2;33;0;20
12157246;2;11;1;20
27407693;2;42;0;10
21026225;2;27;0;10
32482271;2;35;0;10
34985616;2;35;0;10
48490383;2;5;1;10
11025639;2;0;1;20
2495737;2;5;1;20
48781441;2;35;0;10
6385666;2;13;1;10
8905635;2;14;1;20
28045434;2;44;0;10
18674561;2;39;1;10
11139379;2;27;0;20
46297062;2;45;1;10
22424781;2;43;1;10
12693660;2;45;1;30
28954422;2;35;1;20
33738477;2;13;0;20
17292472;2;7;1;20
7025270;2;35;1;20
6279741;2;16;1;20
21281434;2;35;0;10
27599680;2;45;0;20
39598228;2;5;1;10
40254888;2;44;1;20
37747345;2;39;1;20
11471389;2;32;1;20
20318709;2;17;1;20
25003810;2;42;1;20
34404751;2;44;1;30
22382567;2;35;0;10
21879258;2;35;1;10
49683893;2;39;1;20
17636233;2;31;0;10
34641758;2;39;1;10
5857001;2;45;1;30
7692466;2;5;1;10
26238782;2;35;0;10
43009758;2;13;1;30
8546023;2;32;1;20
48150872;2;5;1;10
32960780;2;13;1;20
29873589;2;38;1;90
5225127;2;39;1;20
15140890;2;42;0;20
41206742;2;3;1;40
31371152;2;27;1;10
6254124;2;13;1;20
25961960;2;43;0;20
17375007;2;35;0;10
4715699;2;46;0;20
35259987;2;5;1;10
9805870;2;27;1;30
6227464;2;16;1;30
8265837;2;17;0;10
49611011;2;32;1;20
46460706;2;35;1;10
37703253;2;5;0;20
3706441;2;17;1;20
47918071;2;39;1;10
15546991;2;45;1;20
11964106;2;5;1;20
47352370;2;5;1;10
5944207;2;35;1;10
23874401;2;17;1;10
45227840;2;37;1;10
16518810;2;42;0;10
19863834;2;12;1;20
22743125;2;8;1;10
49152354;2;2;0;20
27025998;2;39;1;20
37074357;2;2;0;10
42152966;2;39;1;20
10425264;2;18;1;20
22378877;2;45;1;20
2795805;2;35;1;30
15641777;2;45;0;10
36415548;2;45;0;10
22209685;2;39;1;10
15787275;2;13;1;20
5655380;2;7;1;20
32466262;2;31;1;10
14206367;2;44;0;20
16100473;2;20;1;20
11664549;2;41;1;10
41780101;2;23;1;20
46055823;2;7;1;20
9864265;2;37;1;20
11682363;2;44;1;30
7748805;2;5;1;20
49685931;2;29;1;10
2287915;2;44;1;20
38553299;2;5;1;20
32536149;2;35;1;20
19124244;2;5;1;10
16757849;2;45;1;20
27248646;2;20;1;10
33487854;2;22;1;10
6615236;2;39;1;30
10890109;2;13;1;20
26812571;2;18;1;10
27314685;2;35;1;20
25998509;2;16;1;20
2371498;2;45;1;20
28418016;2;7;1;20
31342978;2;20;1;10
10325579;2;3;1;20
15472218;2;43;0;20
28720758;2;44;1;20
1058825;2;32;1;30
47274291;2;5;1;10
23617794;2;17;1;20
49495481;2;37;1;10
8779560;2;35;0;20
4416792;2;5;0;20
21857088;2;35;1;10
9426738;2;7;1;20
12684072;2;30;1;30
2865038;2;45;1;30
39000040;2;22;1;20
11123117;2;45;1;20
13928853;2;16;1;20
22090272;2;32;1;10
42618648;2;5;1;20
47151051;2;45;1;10
36231987;2;5;1;20
7869577;2;40;1;20
21530089;2;3;1;20
5525357;2;44;1;20
3493862;2;30;0;20
29352077;2;35;0;10
7436168;2;45;1;10
38249453;2;39;1;20
6891384;2;44;1;20
26655699;2;45;1;20
34294645;2;46;0;20
46729024;2;30;1;10
40698923;2;39;1;10
9333127;2;2;1;20
32996224;2;44;1;20
38338948;2;6;1;20
4582372;2;11;1;20
25564491;2;35;1;10
12281192;2;23;0;20
3689316;2;44;1;20
1045479;2;32;1;30
47968786;2;5;1;20
22100552;2;39;0;20
28286844;2;45;1;10
4393555;2;14;1;30
8401542;2;39;1;20
13486009;2;45;1;20
40046089;2;7;0;20
37759648;2;14;1;10
31400742;2;24;1;60
48841084;2;45;0;20
46803677;2;27;1;10
45832409;2;27;1;20
27578153;2;45;0;20
17880222;2;17;1;30
48446943;2;39;1;10
30544472;2;5;0;10
14043336;2;35;1;20
5860925;2;2;1;10
49405822;2;35;1;10
5699387;2;44;1;30
48964676;2;17;1;10
19398743;2;5;1;10
21483646;2;35;1;20
47962516;2;35;1;10
49147214;2;39;1;20
33928954;2;20;0;10
8664343;2;7;1;20
5428675;2;8;1;20
33900061;2;46;1;20
34865342;2;39;1;10
48597002;2;35;1;20
48375076;2;35;1;20
36791587;2;45;1;10
16716864;2;19;0;20
45530000;2;6;1;10
8262092;2;45;1;20
18387234;2;32;1;20
8670134;2;40;1;20
9802576;2;5;1;20
10651552;2;5;1;20
26989740;2;5;1;10
41977911;2;45;1;10
9887145;2;35;0;20
34516780;2;44;1;20
14796648;2;39;1;20
34040775;2;16;1;20
27494943;2;45;0;20
29474203;2;35;1;10
2487577;2;32;1;20
38322386;2;5;1;10
24358054;2;40;1;30
30204887;2;20;1;10
8842049;2;35;1;20
40527050;2;45;1;10
18986035;2;45;1;10
10534234;2;7;1;30
4666082;2;39;1;30
48988168;2;45;0;10
45872223;2;5;0;20
46702742;2;35;0;20
30027184;2;38;1;20
6022040;2;16;0;20
10880838;2;2;0;20
41434524;2;5;1;20
5933717;2;39;1;20
47517413;2;38;0;10
35437158;2;35;1;10
40021133;2;5;1;10
9559845;2;0;0;10
36947909;2;5;0;10
10990036;2;35;1;20
14382600;2;35;1;10
27234188;2;45;1;20
49031380;2;5;1;10
12377848;2;39;1;20
20919587;2;39;1;20
48281671;2;35;1;10
36030281;2;19;1;10
12366431;2;20;1;20
23103483;2;45;1;10
5575276;2;44;1;20
21636411;2;7;1;20
2643458;2;35;1;20
32229941;2;27;1;20
38305389;2;43;1;10
47644346;2;28;1;40
45616228;2;32;0;20
39468004;2;28;1;20
7223848;2;44;1;20
34990001;2;5;1;10
39551511;2;5;1;20
33993412;2;39;1;20
49453876;2;7;0;10
32024254;2;5;1;20
26791773;2;20;1;20
19404047;2;9;1;20
33755187;2;39;1;10
48402919;2;45;1;20
42522418;2;4;1;10
39851962;2;32;1;10
2301413;2;32;1;30
21353739;2;13;1;10
10207970;2;32;1;20
5265025;2;39;1;20
12914806;2;41;0;10
47921404;2;18;0;10
47901421;2;35;1;10
20456642;2;17;0;10
48449109;2;45;1;10
41266003;2;35;1;10
11998404;2;32;1;20
9357777;2;5;1;10
28452640;2;35;1;10
18648408;2;35;1;20
41173128;2;5;1;10
2185669;2;44;1;20
6120350;2;39;0;20
20626579;2;35;0;10
5951636;2;45;1;20
6908446;2;39;1;20
47133987;2;35;0;10
47019800;2;5;1;10
34569350;2;15;1;20
26213046;2;9;1;20
13679719;2;35;1;20
15973625;2;35;0;20
47763936;2;5;0;10
5724816;2;39;1;20
49556594;2;35;1;20
28060412;2;17;0;10
18370368;2;39;1;20
3235339;2;17;1;20
48718677;2;35;0;10
37888435;2;35;1;10
34456359;2;13;0;20
42480496;2;35;1;10
5840437;2;5;1;20
8180447;2;35;1;10
34370513;2;35;1;20
37816801;2;9;1;10
36678812;2;39;1;20
18649882;2;20;1;30
17102068;2;35;1;10
